pin,community,longitude,latitude
17-34-116-022-0000,DOUGLAS,-87.62224426965415,41.83425364947483
17-34-500-033-0000,DOUGLAS,-87.62589477989935,41.83064072673411
17-34-121-050-0000,DOUGLAS,-87.61971965263365,41.83309294646937
17-27-304-103-0000,DOUGLAS,-87.62276976725613,41.843527181658985
17-27-310-093-1371,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-301-013-0000,DOUGLAS,-87.624458318818,41.82997395954009
17-34-103-017-0000,DOUGLAS,-87.6215143580847,41.83669746167241
17-34-219-150-1045,DOUGLAS,-87.60982043539205,41.83183517544448
17-27-310-093-1650,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-423-020-4014,DOUGLAS,-87.62724277781336,41.8304366192146
17-27-310-093-1529,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-122-022-0000,DOUGLAS,-87.61902738962077,41.83344712579651
17-34-311-101-1002,DOUGLAS,-87.6185421607508,41.82849540100533
17-27-310-093-1466,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-310-010-0000,DOUGLAS,-87.62017547491804,41.83016822204445
17-34-309-099-0000,DOUGLAS,-87.62075591347435,41.82764687971779
17-27-310-093-1080,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-102-051-1021,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-120-091-0000,DOUGLAS,-87.62093491827841,41.83305888646952
17-34-102-051-1082,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-310-124-0000,DOUGLAS,-87.62014874835606,41.82890750480226
17-34-324-012-0000,DOUGLAS,-87.62124428516158,41.82468290120185
17-27-310-093-1019,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-308-026-0000,DOUGLAS,-87.6260247050812,41.84172470415595
17-34-225-003-1219,DOUGLAS,-87.61216093417855,41.835709439299855
17-33-422-007-0000,DOUGLAS,-87.62804917001357,41.8304207737004
17-34-312-048-0000,DOUGLAS,-87.6177706365013,41.83060891433664
17-27-309-035-0000,DOUGLAS,-87.62399580001329,41.8402421062245
17-34-225-003-1065,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-225-003-1198,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-310-093-1215,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-322-047-0000,DOUGLAS,-87.62367917521524,41.82582759260101
17-34-310-056-0000,DOUGLAS,-87.61966596975583,41.83046835354224
17-34-400-096-1001,DOUGLAS,-87.61653555911298,41.83026648856234
17-27-310-093-1415,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-225-003-1073,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-310-093-1452,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-308-002-0000,DOUGLAS,-87.6227441012889,41.82849600532959
17-34-309-006-0000,DOUGLAS,-87.62086807760916,41.830806939595455
17-34-219-150-1188,DOUGLAS,-87.60982043539205,41.83183517544448
17-27-310-093-1349,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-102-051-1069,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-310-129-0000,DOUGLAS,-87.61962494420624,41.82850914996846
17-27-310-093-1377,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-225-003-1010,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-306-063-0000,DOUGLAS,-87.61925477348449,41.84347723932341
17-27-414-044-0000,DOUGLAS,-87.6121298848199,41.83901646213841
17-34-225-003-1132,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-301-011-0000,DOUGLAS,-87.62446163273849,41.830111175487474
17-34-225-003-1018,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-310-076-0000,DOUGLAS,-87.61963837400369,41.82914744914908
17-34-400-010-0000,DOUGLAS,-87.61653023942051,41.829998822426695
17-34-220-002-0000,DOUGLAS,-87.60760047174915,41.83382893086805
17-34-326-007-0000,DOUGLAS,-87.61891412172744,41.825124735512695
17-27-310-093-1052,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-320-019-0000,DOUGLAS,-87.62528225846391,41.82627724283556
17-34-414-074-0000,DOUGLAS,-87.61220204836533,41.826839652272
17-33-423-023-4040,DOUGLAS,-87.62713290912751,41.83073434249028
17-34-224-013-0000,DOUGLAS,-87.61167480051134,41.83628695103332
17-34-322-034-0000,DOUGLAS,-87.62366907373257,41.825419207957005
17-34-302-018-0000,DOUGLAS,-87.62280727280884,41.829922633933926
17-34-225-003-1258,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-318-041-0000,DOUGLAS,-87.61837660343124,41.82658326292004
17-27-305-140-1065,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-225-003-1116,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-310-093-1611,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-305-140-1069,DOUGLAS,-87.62145362762868,41.84519077284946
17-27-402-019-0000,DOUGLAS,-87.61477437683753,41.84513276659601
17-34-312-082-0000,DOUGLAS,-87.61774356262123,41.82765278809066
17-27-310-093-1071,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-120-072-0000,DOUGLAS,-87.62091698164333,41.83221557135171
17-33-423-022-4013,DOUGLAS,-87.62685014528044,41.83025464641525
17-34-322-065-1002,DOUGLAS,-87.62422749162805,41.82393790821569
17-34-219-150-1354,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-312-093-1004,DOUGLAS,-87.6177676426959,41.8304619850309
17-34-116-016-0000,DOUGLAS,-87.62285588026755,41.83331828848043
17-33-423-023-4057,DOUGLAS,-87.62713290912751,41.83073434249028
17-33-416-049-0000,DOUGLAS,-87.62868705763033,41.826427152673
17-34-400-011-0000,DOUGLAS,-87.61652932435713,41.82995003746416
17-34-122-107-0000,DOUGLAS,-87.61848208685238,41.83191945897975
17-34-106-032-1029,DOUGLAS,-87.61791130221896,41.83804538048744
17-34-121-135-1001,DOUGLAS,-87.61969571089797,41.83192055184519
17-34-309-026-0000,DOUGLAS,-87.62137393965844,41.82936173518226
17-33-420-025-0000,DOUGLAS,-87.62793874680374,41.82525304366894
17-34-219-150-1164,DOUGLAS,-87.60982043539205,41.83183517544448
17-27-307-066-0000,DOUGLAS,-87.6182836598177,41.84519269532454
17-27-310-093-1556,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1168,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1463,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-106-032-1028,DOUGLAS,-87.61791130221896,41.83804538048744
17-34-321-016-0000,DOUGLAS,-87.62559268055867,41.825352456959344
17-34-311-073-0000,DOUGLAS,-87.61854300568423,41.828541839035545
17-34-121-038-0000,DOUGLAS,-87.61973358218914,41.83375977860548
17-27-300-023-0000,DOUGLAS,-87.62575358952859,41.84458798628136
17-34-219-118-0000,DOUGLAS,-87.6113795122852,41.83447253226588
17-27-310-093-1245,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-318-010-0000,DOUGLAS,-87.61889315618721,41.82670405676584
17-34-318-058-0000,DOUGLAS,-87.61840400121186,41.82723159321293
17-34-123-058-0000,DOUGLAS,-87.6176327556317,41.83141283216987
17-34-312-092-1012,DOUGLAS,-87.61775591958667,41.82984605753543
17-34-103-070-0000,DOUGLAS,-87.62174496952355,41.83822697199347
17-27-310-093-1005,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-320-007-0000,DOUGLAS,-87.62585170522738,41.8258090806361
17-27-316-030-0000,DOUGLAS,-87.62563582255903,41.83951590252444
17-34-123-010-0000,DOUGLAS,-87.61782622904316,41.83405635405447
17-34-109-005-0000,DOUGLAS,-87.62290551560831,41.835895374302495
17-34-110-015-0000,DOUGLAS,-87.62150155485536,41.835403943673626
17-34-305-002-0000,DOUGLAS,-87.6227458519067,41.829345012328574
17-27-310-093-1568,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-116-033-0000,DOUGLAS,-87.62222256107839,41.83329250031095
17-27-310-093-1053,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-219-150-1163,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-121-118-0000,DOUGLAS,-87.61975014167734,41.83455408918275
17-27-310-093-1642,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-426-014-4031,DOUGLAS,-87.62831870936385,41.82930222781211
17-27-308-030-0000,DOUGLAS,-87.6256734683189,41.84052224611944
17-34-315-013-0000,DOUGLAS,-87.62269204213518,41.82713373170148
17-34-316-019-0000,DOUGLAS,-87.62130848506858,41.82630857899122
17-34-103-074-1066,DOUGLAS,-87.62154594725129,41.8380917408505
17-34-224-040-0000,DOUGLAS,-87.61279224573232,41.83620622946832
17-27-310-093-1431,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-326-040-0000,DOUGLAS,-87.61848815135656,41.82435836890033
17-34-225-003-1168,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-323-073-0000,DOUGLAS,-87.6220696775168,41.82552289159081
17-34-121-005-0000,DOUGLAS,-87.62024820464815,41.83348349868288
17-34-120-089-0000,DOUGLAS,-87.6209370139504,41.83315476948209
17-27-309-049-0000,DOUGLAS,-87.62392380694597,41.84037686417186
17-27-310-093-1561,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-219-150-1367,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-301-029-0000,DOUGLAS,-87.62377663878524,41.82991242846846
17-27-413-038-0000,DOUGLAS,-87.61321837212861,41.83926130761771
17-27-305-140-1122,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-319-022-1007,DOUGLAS,-87.61767310207496,41.827240260204704
17-34-219-150-1080,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-427-027-0000,DOUGLAS,-87.61306323221747,41.825964789893874
17-27-310-093-1083,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-223-045-0000,DOUGLAS,-87.62867306617312,41.831087783710736
17-34-404-088-0000,DOUGLAS,-87.61229715747092,41.827772717101055
17-34-403-017-0000,DOUGLAS,-87.61313125923846,41.82955235614276
17-34-219-150-1121,DOUGLAS,-87.60982043539205,41.83183517544448
17-27-310-093-1036,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-305-127-0000,DOUGLAS,-87.62184408470976,41.84463194395535
17-34-219-150-1214,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-219-135-0000,DOUGLAS,-87.61091048785408,41.834067415227885
17-27-310-093-1433,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1486,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-102-051-1045,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-429-006-0000,DOUGLAS,-87.61318924736672,41.82458164817962
17-34-219-150-1202,DOUGLAS,-87.60982043539205,41.83183517544448
17-33-423-022-4018,DOUGLAS,-87.62685014528044,41.83025464641525
17-27-301-015-0000,DOUGLAS,-87.62482043637917,41.844198498209096
17-34-319-021-1002,DOUGLAS,-87.61766996489654,41.82707947722408
17-34-225-003-1044,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-310-020-0000,DOUGLAS,-87.62016149268501,41.82950697251128
17-27-305-140-1059,DOUGLAS,-87.62145362762868,41.84519077284946
17-28-421-064-0000,DOUGLAS,-87.62873799005693,41.842392904085415
17-34-312-092-1010,DOUGLAS,-87.61775591958667,41.82984605753543
17-27-310-093-1444,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-300-033-0000,DOUGLAS,-87.62544281135102,41.8297575673794
17-34-225-003-1242,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-305-140-1188,DOUGLAS,-87.62145362762868,41.84519077284946
17-27-300-059-1003,DOUGLAS,-87.62567452420423,41.845302991046175
17-27-314-018-0000,DOUGLAS,-87.61829051477291,41.84143242822636
17-27-310-093-1620,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-122-100-0000,DOUGLAS,-87.61848905790289,41.83225257378161
17-27-305-140-1051,DOUGLAS,-87.62145362762868,41.84519077284946
17-27-304-118-0000,DOUGLAS,-87.62267134465266,41.8429229169584
17-34-103-069-1003,DOUGLAS,-87.6209997006799,41.83815157231916
17-34-102-051-1105,DOUGLAS,-87.62267010705712,41.83683249550295
17-33-416-053-0000,DOUGLAS,-87.62804165532137,41.82680436272145
17-27-310-093-1104,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-117-075-0000,DOUGLAS,-87.62612302247643,41.8319338583711
17-27-406-007-0000,DOUGLAS,-87.61249098110393,41.84206353936085
17-34-323-069-1002,DOUGLAS,-87.62266822295696,41.82596006598825
17-34-106-032-1023,DOUGLAS,-87.61791130221896,41.83804538048744
17-34-116-044-1003,DOUGLAS,-87.6228848406346,41.8345510432634
17-34-326-034-0000,DOUGLAS,-87.61849712559629,41.82475487493321
17-34-102-051-1113,DOUGLAS,-87.62267010705712,41.83683249550295
17-28-410-003-0000,DOUGLAS,-87.62776622402497,41.84461584949323
17-27-305-140-1195,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-103-037-0000,DOUGLAS,-87.62096936136861,41.83680304793905
17-34-225-003-1062,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-305-140-1160,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-224-047-0000,DOUGLAS,-87.61074735516095,41.83552068881702
17-27-304-177-0000,DOUGLAS,-87.62304567952438,41.84518588234562
17-34-121-027-0000,DOUGLAS,-87.62021132745147,41.83174315966859
17-34-323-057-0000,DOUGLAS,-87.62200505955438,41.82400764759552
17-34-311-002-0000,DOUGLAS,-87.61896183900504,41.83029702815364
17-34-106-039-0000,DOUGLAS,-87.61788305937431,41.836710931565634
17-34-225-003-1277,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-120-105-0000,DOUGLAS,-87.62142259484344,41.83159980929194
17-27-310-093-1082,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-427-009-0000,DOUGLAS,-87.61359248363804,41.82634033651313
17-27-300-055-1003,DOUGLAS,-87.62548373222673,41.8453061296689
17-34-400-094-0000,DOUGLAS,-87.61648278429169,41.82760374492046
17-27-310-093-1051,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1318,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-423-020-4055,DOUGLAS,-87.62724277781336,41.8304366192146
17-27-305-140-1173,DOUGLAS,-87.62145362762868,41.84519077284946
17-27-305-140-1028,DOUGLAS,-87.62145362762868,41.84519077284946
17-27-309-052-1002,DOUGLAS,-87.62400071573812,41.84067685573874
17-34-308-004-0000,DOUGLAS,-87.62274077984804,41.82835329678085
17-34-122-118-0000,DOUGLAS,-87.61852658268239,41.83396360837732
17-34-122-120-0000,DOUGLAS,-87.61852409795637,41.83384350368603
17-34-500-008-0000,DOUGLAS,-87.62598133775317,41.835207083190845
17-33-426-014-4000,DOUGLAS,-87.62831870936385,41.82930222781211
17-34-326-042-0000,DOUGLAS,-87.61848511255387,41.82422637792633
17-34-312-051-0000,DOUGLAS,-87.61776209737357,41.83017104530558
17-27-305-140-1127,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-403-016-0000,DOUGLAS,-87.61326488137622,41.82955050372959
17-34-320-022-1001,DOUGLAS,-87.62527553360387,41.8260001409631
17-34-312-043-0000,DOUGLAS,-87.61815564029284,41.82802523476725
17-34-113-002-0000,DOUGLAS,-87.61787562554002,41.83639654420259
17-34-105-047-0000,DOUGLAS,-87.61912428842815,41.83793514873552
17-34-106-029-0000,DOUGLAS,-87.6173750674377,41.83694883673744
17-34-309-003-0000,DOUGLAS,-87.62119548798998,41.83080348148157
17-34-110-062-1002,DOUGLAS,-87.62098407078271,41.83518999033687
17-34-225-003-1088,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-310-078-0000,DOUGLAS,-87.61963652675382,41.82905775581293
17-34-123-028-0000,DOUGLAS,-87.61779900913952,41.83283428950063
17-34-324-035-0000,DOUGLAS,-87.62075398567315,41.82444964557276
17-34-310-065-0000,DOUGLAS,-87.61965392044148,41.82989168114828
17-33-423-023-4033,DOUGLAS,-87.62713290912751,41.83073434249028
17-27-310-093-1409,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-309-022-0000,DOUGLAS,-87.62137958922109,41.82962672875441
17-33-422-006-0000,DOUGLAS,-87.62805103672221,41.830490488286806
17-34-312-008-0000,DOUGLAS,-87.61819569144974,41.83022539738775
17-34-318-019-0000,DOUGLAS,-87.61888186749418,41.82609639160915
17-34-103-068-1002,DOUGLAS,-87.62109879283473,41.83815041565921
17-34-309-031-0000,DOUGLAS,-87.62136501843007,41.82894663758531
17-34-102-051-1023,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-106-035-0000,DOUGLAS,-87.61788809681318,41.83695059180712
17-34-319-018-0000,DOUGLAS,-87.61766117758837,41.8266263098449
17-27-310-093-1209,DOUGLAS,-87.62257654590499,41.84022915750865
17-33-222-010-0000,DOUGLAS,-87.62728520063114,41.83324516812694
17-34-225-003-1020,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-225-003-1282,DOUGLAS,-87.61216093417855,41.835709439299855
17-27-300-058-1003,DOUGLAS,-87.62586531799195,41.84529985192942
17-34-122-099-0000,DOUGLAS,-87.61849003567585,41.832299973114814
17-34-323-062-0000,DOUGLAS,-87.62266485354415,41.82575618214282
17-33-423-022-4010,DOUGLAS,-87.62685014528044,41.83025464641525
17-27-312-025-0000,DOUGLAS,-87.61966137170998,41.841570660426974
17-28-410-008-0000,DOUGLAS,-87.62731690182727,41.84462182293441
17-34-404-091-0000,DOUGLAS,-87.61360223050461,41.82810198434932
17-33-417-048-0000,DOUGLAS,-87.62711931506806,41.82639559295694
17-34-312-073-0000,DOUGLAS,-87.61772713578992,41.82832975624516
17-34-110-054-0000,DOUGLAS,-87.6213169082158,41.83638503262929
17-27-305-140-1086,DOUGLAS,-87.62145362762868,41.84519077284946
17-34-122-037-0000,DOUGLAS,-87.61901196453495,41.83269768161367
17-34-318-006-0000,DOUGLAS,-87.6188972677306,41.82692170145064
17-34-104-055-0000,DOUGLAS,-87.61976949697302,41.837683418278544
17-34-219-150-1419,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-309-040-0000,DOUGLAS,-87.62135266653544,41.828370840603846
17-34-219-150-1032,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-404-096-0000,DOUGLAS,-87.61421670901558,41.82851736038416
17-34-102-051-1116,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-322-038-0000,DOUGLAS,-87.62365570720016,41.824882334298415
17-34-300-021-0000,DOUGLAS,-87.6254620515578,41.83055237055581
17-34-310-134-1006,DOUGLAS,-87.62017207788585,41.83000878672556
17-27-310-093-1350,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1432,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-310-093-1070,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-309-014-0000,DOUGLAS,-87.62139203964927,41.83020898913647
17-34-103-002-0000,DOUGLAS,-87.62154076714076,41.83786676157618
17-34-121-041-0000,DOUGLAS,-87.61973079532657,41.83362346723442
17-33-423-020-4010,DOUGLAS,-87.62724277781336,41.8304366192146
17-34-219-150-1412,DOUGLAS,-87.60982043539205,41.83183517544448
17-27-310-093-1662,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-311-067-0000,DOUGLAS,-87.61854846916033,41.82884361940209
17-34-225-003-1220,DOUGLAS,-87.61216093417855,41.835709439299855
17-28-440-031-0000,DOUGLAS,-87.62749612562301,41.83891479092757
17-34-400-019-0000,DOUGLAS,-87.61651994245373,41.829477992478544
17-34-106-009-0000,DOUGLAS,-87.61789910720829,41.83747104214618
17-27-310-093-1126,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-322-059-0000,DOUGLAS,-87.62378362611462,41.82394324056124
17-27-310-093-1578,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-327-006-0000,DOUGLAS,-87.61796883151152,41.824232966006974
17-34-310-037-0000,DOUGLAS,-87.62014045921256,41.8285163954028
17-34-116-032-0000,DOUGLAS,-87.62222519453772,41.83340922303933
17-34-427-002-0000,DOUGLAS,-87.61402282181591,41.82618866092788
17-34-302-029-0000,DOUGLAS,-87.62218319774604,41.82999660610676
17-34-311-046-0000,DOUGLAS,-87.61857502234166,41.83029416975342
17-33-423-020-4038,DOUGLAS,-87.62724277781336,41.8304366192146
17-27-310-093-1469,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-322-051-1006,DOUGLAS,-87.62436523401377,41.8248515936138
17-27-310-093-1673,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-219-150-1049,DOUGLAS,-87.60982043539205,41.83183517544448
17-34-122-031-0000,DOUGLAS,-87.61901764996577,41.832973350134985
17-34-113-035-0000,DOUGLAS,-87.61787282042837,41.83626631163455
17-34-318-020-0000,DOUGLAS,-87.61888057812489,41.8260275848312
17-27-310-093-1301,DOUGLAS,-87.62257654590499,41.84022915750865
17-27-303-031-0000,DOUGLAS,-87.62461758922312,41.84313695293871
17-34-102-051-1076,DOUGLAS,-87.62267010705712,41.83683249550295
17-34-219-150-1192,DOUGLAS,-87.60982043539205,41.83183517544448
17-28-410-010-0000,DOUGLAS,-87.62731267525682,41.84445989105945
17-34-116-034-0000,DOUGLAS,-87.62222100987657,41.83322385680544
17-27-304-171-0000,DOUGLAS,-87.62243024084955,41.84397118808232
17-34-310-136-1004,DOUGLAS,-87.61964693436676,41.829556866884616
17-27-308-062-0000,DOUGLAS,-87.62633394801887,41.84043840925004
17-34-121-054-0000,DOUGLAS,-87.61971416017751,41.83283088996896
17-33-423-023-4074,DOUGLAS,-87.62713290912751,41.83073434249028
17-34-322-060-0000,DOUGLAS,-87.62366991106929,41.82394460721397
17-34-225-003-1117,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-103-074-1019,DOUGLAS,-87.62154594725129,41.8380917408505
17-34-300-037-0000,DOUGLAS,-87.62545928932342,41.83043537764917
17-34-328-013-0000,DOUGLAS,-87.62393603120253,41.82712089428308
17-33-424-005-0000,DOUGLAS,-87.62832492405204,41.82952003512371
17-34-200-047-0000,DOUGLAS,-87.61661796180837,41.83786208548627
17-34-122-017-0000,DOUGLAS,-87.6190333384981,41.83373703942486
17-34-225-003-1052,DOUGLAS,-87.61216093417855,41.835709439299855
17-34-110-018-0000,DOUGLAS,-87.62149659882853,41.83518384964352
17-34-427-031-0000,DOUGLAS,-87.61355037785474,41.82595875659645
17-27-310-093-1055,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-103-064-1001,DOUGLAS,-87.62080085952464,41.83815390987208
17-27-310-093-1186,DOUGLAS,-87.62257654590499,41.84022915750865
17-34-219-150-1007,DOUGLAS,-87.60982043539205,41.83183517544448
